ASIN,Adjusted Actual Sales,Estimated Sales (Theory),Adjusted Sales (Full Logic),Estimated Sales (Category Curve),Accuracy - Theory,Accuracy - Full Logic,Accuracy - Category
B07RBWJ6W8,7935.083333333333,12568.05173092753,8294.666751786797,1434.4460880811034,0.41614117924480565,0.954684355116607,0.1807726557899333
B07RRQX71T,0.0,5.661418043976309,5.095276239578679,4.862653695628171,-inf,-inf,-inf
B07RX3FCV7,19.0,36.9051394749783,29.524563502784595,23.32897673681832,0.057624238159036945,0.44607560511660027,0.7721591191148253
B07SLLYRSP,427.0,201.12794895118793,154.55943922120088,204.33664849180033,0.47102564157186866,0.3619658998154587,0.4785401604023427
B07T2PV79R,11.0,210.77215621878085,182.63326497989434,460.1775481211634,-17.16110511079826,-14.603024089081304,-39.8343225564694
B07T9WVBZ2,0.0,165.52609212330933,82.76304606165466,1138.9834350615645,-inf,-inf,-inf
B07TRJPM5R,282.92035398230087,106.66796211670005,96.1036549152851,211.38823426548882,0.37702470188261195,0.33968448562487397,0.7471651695965041
B07VBB218V,7.0,135.0004322033188,114.56509281586499,137.15967946875259,-17.285776029045543,-14.366441830837855,-17.594239924107512
B07VZ14N9Q,5.0,5.781412806093542,5.203271525484188,6.2392195657203455,0.8437174387812917,0.9593456949031625,0.7521560868559309
B07W45L22P,45.95168329177057,356.018947572861,255.99109122459078,75.60360384094805,-5.74768021689904,-3.570875164663139,0.3547152481683341
B07W65T6VT,39.51231527093596,44.2635338213748,36.04632184495159,55.62087675973539,0.8797534764070458,0.9122806800305665,0.5923154242331026
B0813VNJF8,7.064695009242143,519.7343340953872,490.40245031160293,313.28341740075916,-71.5678374530624,-67.4159407688585,-42.34493166243085
B081Q9CFGC,144.0,45.54801443910591,38.75382220497292,79.48184932323718,0.31630565582712444,0.26912376531231197,0.5519572869669249
B081QV8W38,4.0,5.3651484576178,4.479527313232266,11.254597082922,0.65871288559555,0.8801181716919335,-0.8136492707305001
B082L15JYR,3466.1946902654863,66103.52470883085,61134.01807823057,10388.576211750018,-17.07092088464534,-15.637214161662722,-0.9971127244887463
B084HF25YN,47.9685534591195,145.5059998320835,144.06429742461086,199.66468217448374,-1.033362262134689,-1.0033071050889109,-2.162407822963539
B084HZRR8G,52.0,40.68565037305722,26.330488963768538,50.34995849118774,0.7824163533280235,0.5063555569955488,0.9682684325228412
B08563KQKG,0.0,650.8027809163453,539.5152732507304,209.05810697848344,-inf,-inf,-inf
B086763VT8,43.0,67.27192551319533,50.216463805727415,83.63478712352062,0.4355366159722017,0.8321752603319206,0.055004950615799464
B086ZD7MG6,0.0,191.61533229103952,154.80844167333098,132.9147902279383,-inf,-inf,-inf
B087V742Y5,42.90706319702603,171.93092200341047,112.12129806219022,14.240502888799732,-2.007054065059558,-0.6131198387393144,0.3318918105256565
B089B7YDRN,36.399658411614006,40.87070500003225,24.61495158676066,38.71563308611907,0.8771678970758782,0.676241279750768,0.9363737250411639
B08BTN21C4,26.0,16.586168777309354,14.408552712920345,22.19418634956901,0.637929568358052,0.5541751043430903,0.8536225519065004
B08C34199M,35.0,68.54858400255647,59.244556908129205,124.7701142640029,0.04146902849838663,0.3072983740534513,-1.5648604075429398
B08F8MQT1G,215.22935779816513,2931.3795489096315,2890.609112853699,301.02904763434134,-11.619794153075441,-11.430366295867572,0.6013569398063423
B08FSDMVNP,538.3314606741574,3095.4928408401556,2220.666400481438,479.4221605785732,-3.750161502661654,-2.125091254559927,0.8905705789109715
B08G4Q5KK8,88.30357142857142,1074.0017708962368,1068.147989700112,107.92912560574621,-10.162608527844139,-10.096316971325841,0.7777490325739558
B08KFFY86W,29590.845653939887,2815670.1163870273,2016621.5437972073,18605.114256133184,-93.15341836849916,-66.15018291066322,0.6287456084803037
B08M52B4M5,403.1980198019802,184.61884913435375,151.5136338400099,387.3609726064776,0.45788629920609314,0.3757797072377035,0.9607214162329455
B08M8CQHHV,5.0,5.32878034273271,4.964951921338527,9.547854088514605,0.9342439314534581,0.9929903842677055,0.09042918229707908
B08MQ1N1CC,23.0,391.369332512453,257.9473532880161,189.9341209278489,-15.016057935324046,-9.215102316870263,-6.258005257732561
B08MW8XMNQ,40.0,63.67430824587179,60.63897208518325,58.027015924815494,0.4081422938532052,0.4840256978704188,0.5493246018796126
B08P63MSS9,1.0138888888888888,191.7207076020908,173.9809728867758,43.560454424212296,-187.0943965390485,-169.59767188832683,-40.96373587045597
B08T5WCLF2,5.0,27.88647363121921,23.638783876714875,60.70061051990242,-3.577294726243842,-2.727756775342975,-10.140122103980485
B08W25WKTN,39.96164383561644,266.640009485484,199.34929233121275,16.568740862319295,-4.6723984274099575,-2.9885158165976033,0.41461609863886895
B08WPCW7TH,0.0,44.86029857321252,44.86029857321252,27.85811786857744,-inf,-inf,-inf
B08WX4Y25G,52.2837528604119,101.28681032345438,76.32231791574965,122.80670379824076,0.06274789428617122,0.5402287758586048,-0.3488502083259457
B08WYJM23V,23.16546762589928,37.96765228091369,28.769847036673845,47.03086712917752,0.36102370588602384,0.7580718204665637,-0.03021445060735295
B08XLT86GL,0.0,69.08075363973423,55.264602911787385,16.806796716745815,-inf,-inf,-inf
B0913SVFD3,65.76782077393075,4729.552586890053,3493.526107410348,272.0938232551892,-69.91286758835055,-51.11907960914408,-2.137187762241357
B093FQYQJH,6.0,37.5333780567513,31.627939999443015,112.7169322553519,-4.255563009458551,-3.2713233332405025,-16.786155375891983
B094D24L5J,240.80327868852459,765.681025224956,703.3982104539125,243.2823295173623,-1.1796951827028606,-0.92104914137713,0.9897050785922049
B096BPSDRZ,13.0,15.594438647440597,11.88635941079874,20.044135962192964,0.8004277963507233,0.9143353392922108,0.45814338752361816
B099FBD93Y,0.0,393.3682007868448,362.93778584708946,292.8163593066887,-inf,-inf,-inf
B09DL7M3NJ,84.10028818443804,46.09605668863574,46.09605668863574,43.41734034146451,0.5481081894457216,0.5481081894457216,0.5162567367931858
B09LHXLGKD,7.0,104.80504974256347,82.99112708670793,76.07947586723378,-12.972149963223353,-9.855875298101134,-8.868496552461968
B09M3PFZC8,2.328358208955224,188.78202341322148,188.78202341322148,272.90858494399254,-79.07945877362717,-79.07945877362717,-115.21073840543268
B09M3PQRBG,7.949044585987261,161.27545680902384,161.27545680902384,272.90858494399254,-18.288659229981366,-18.288659229981366,-32.33224986875547
B09M3RB8R1,4.423255813953488,101.9324196466335,91.73917768197016,229.24255702384386,-21.04465849003807,-18.740192641034266,-49.82665589918658
B09P244SML,31.56221198156682,247.28622301166072,188.13110065512672,38.52076122980834,-5.8348825220514495,-3.960643720566871,0.7795291010558606
B09P24GP9M,0.0,255.6529854936718,203.07945243747105,38.46963254015793,-inf,-inf,-inf
B09P24SGN5,63.01273885350318,338.8389722492952,266.1378003535952,39.73964200880067,-3.3773090713776757,-2.2235555095031283,0.6306604463137275
B09QFWDJHP,40.0,91.02391059690767,46.457323516837576,112.24913137826155,-0.2755977649226917,0.8385669120790606,-0.8062282844565387
B09SBGM9Q8,69.0,75.55877906297741,52.7183552115526,100.13266794683301,0.9049452309713419,0.7640341335007623,0.5488019138140143
B09ST7SSLW,45.20547945205479,980.748438364712,810.1612977546267,68.59838242535193,-19.69534424261333,-15.921749920026596,0.48252063119676014
B09XVMV632,124.6801099908341,98.48166840215708,49.24083420107854,162.7213318609588,0.7898747314980472,0.3949373657490236,0.6948894104045841
B0B18N781Q,17.903225806451616,81.85726156881536,58.56491593809277,28.692554976413952,-2.5722074029428392,-1.2711935028484245,0.397352785101203
